,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2138,FDY11,OUT045,820.0976785686867
2139,FDH09,OUT046,829.9225550713319
2140,FDO08,OUT027,4093.5706727723077
2141,FDU14,OUT013,3753.394486149569
2142,FDD22,OUT027,3150.7894474855193
2143,FDM27,OUT017,2251.052021963789
2144,FDL02,OUT027,3091.413576921214
2145,NCA17,OUT035,1848.9486913222324
2146,FDE38,OUT019,1404.3311335549856
2147,NCG07,OUT049,3141.2365089386726
2148,DRC27,OUT013,3679.5831045062396
2149,FDA27,OUT035,3814.972968473432
2150,FDW40,OUT045,2274.5102906957122
2151,DRI11,OUT013,1662.651179720407
2152,FDN50,OUT046,1649.1580668694905
2153,FDR12,OUT046,2814.4041142397555
2154,FDT34,OUT027,2953.215944138173
2155,FDW11,OUT035,699.2534954719738
2156,NCO30,OUT027,4449.208333729892
2157,FDZ34,OUT017,2698.0543862798922
2158,FDU45,OUT017,1569.4028379601593
2159,NCD42,OUT035,488.8542023506675
2160,FDX25,OUT045,2431.815075760598
2161,NCR29,OUT046,943.6332941736479
2162,FDX43,OUT019,1900.8089073309197
2163,FDB04,OUT010,-187.30434296253344
2164,FDR49,OUT027,2048.566610473224
2165,FDS39,OUT018,2713.4902781056444
2166,FDW58,OUT045,1627.6067624463078
2167,FDG22,OUT019,-522.7445016211785
2168,FDG31,OUT017,927.2091917088145
2169,NCV53,OUT027,4316.943578161807
2170,DRJ37,OUT035,2044.1353546496748
2171,FDV07,OUT035,1554.6537627055934
2172,FDW52,OUT018,3074.628027211644
2173,FDT15,OUT045,2860.671809806673
2174,FDD02,OUT018,2369.887134294697
2175,FDM16,OUT035,926.5994696669301
2176,NCE55,OUT046,2655.152395899963
2177,FDB57,OUT018,3989.607825801527
2178,FDQ04,OUT013,481.0026674132105
2179,FDQ47,OUT019,-744.1776255137626
2180,FDY14,OUT019,2946.0235104477124
2181,DRK37,OUT017,2746.8875896562577
2182,FDO25,OUT017,2935.833733315666
2183,FDL57,OUT046,4134.409109712358
2184,NCK29,OUT018,2254.7841149619717
2185,FDK46,OUT027,5362.0151856272605
2186,NCB43,OUT010,1155.1406703615266
2187,DRE01,OUT027,5088.746267288792
2188,FDC46,OUT018,3277.363005544278
2189,FDQ23,OUT045,1566.791503830288
2190,FDX38,OUT049,1073.2131565220704
2191,FDG60,OUT018,4120.117465627365
2192,FDW55,OUT017,4101.01067008296
2193,FDP39,OUT013,600.3663832805437
2194,FDB20,OUT018,1733.0386875740114
2195,FDV21,OUT017,1886.9833561323971
2196,FDZ02,OUT013,1388.740958470301
2197,FDP19,OUT027,3259.0329914016884
2198,FDA38,OUT035,3580.5309107097264
2199,FDH22,OUT045,1772.135278164721
2200,DRM11,OUT045,4004.000000325068
2201,FDO12,OUT027,4345.321380367095
2202,FDT14,OUT049,2081.307761486279
2203,FDW34,OUT010,2303.9968728940084
2204,FDG04,OUT027,4412.929641040013
2205,FDW59,OUT018,1908.186594052509
2206,FDR33,OUT018,2228.6306234725134
2207,FDP32,OUT013,1922.7061089723936
2208,FDL13,OUT027,5128.324445706499
2209,FDD22,OUT013,1538.66395512887
2210,FDV40,OUT027,1781.2172373090414
2211,NCD55,OUT046,723.2850541431256
2212,FDQ20,OUT010,-922.8764116708063
2213,FDD28,OUT045,830.8589403041412
2214,FDC39,OUT045,2938.1985102032577
2215,NCR17,OUT049,2024.4944367716112
2216,DRO35,OUT018,2295.3813231697695
2217,FDF40,OUT049,4148.799163352438
2218,FDR31,OUT018,2809.504288790254
2219,NCQ41,OUT017,2157.2011160394177
2220,FDP38,OUT046,885.0309319189117
2221,NCU54,OUT027,4650.490881644988
2222,FDG22,OUT018,1061.2031231623184
2223,DRK59,OUT013,3433.4499364610783
2224,FDC37,OUT046,1750.2231237699311
2225,NCO42,OUT013,2092.2077515962656
2226,NCT42,OUT017,2110.3537284839886
2227,FDX27,OUT035,1402.8685362121366
2228,FDV40,OUT018,1845.572058497515
2229,FDT45,OUT027,2286.189869414161
2230,FDS47,OUT019,32.63557046654452
2231,FDR45,OUT035,3528.5580783775813
2232,FDB03,OUT045,3438.6101146963974
2233,FDO49,OUT035,670.0594145661089
2234,FDU60,OUT027,4082.2169517707957
2235,FDB26,OUT018,1304.88169688967
2236,FDB46,OUT017,3030.6299480871457
2237,FDQ37,OUT019,1847.1256569648644
2238,FDN03,OUT017,3733.3972219561356
2239,NCX30,OUT045,3688.1929172468563
2240,FDK32,OUT019,1304.4417332781863
2241,DRM47,OUT013,2819.146095942849
2242,NCO02,OUT046,1081.6855200526077
2243,FDP04,OUT013,844.9684096646695
2244,NCO43,OUT049,1810.2909437081328
2245,FDD59,OUT013,1076.850619309471
2246,FDQ10,OUT017,2421.616924876852
2247,FDW45,OUT035,2046.3877849794071
2248,NCK30,OUT049,4165.4593588993175
2249,FDU31,OUT018,3921.3770279681494
2250,NCQ17,OUT019,1141.1615720902423
2251,FDN01,OUT017,2625.606258149332
2252,FDZ19,OUT049,2900.0255208920635
2253,DRG37,OUT017,2438.1831347218595
2254,FDE32,OUT045,439.5045233637126
2255,FDO34,OUT049,2824.8753743691996
2256,FDM04,OUT019,-175.66538970114917
2257,FDZ25,OUT049,2955.659146180889
2258,FDU08,OUT049,1739.419811469551
2259,NCW30,OUT045,4099.458814920026
2260,NCM18,OUT013,755.2729554010978
2261,FDS22,OUT035,425.49134094296636
2262,NCH18,OUT017,3892.2278292044584
2263,FDC23,OUT013,2573.178088934868
2264,FDY46,OUT013,2667.007691377862
2265,NCU06,OUT046,3604.7026439932424
2266,FDX57,OUT045,1489.8551621157621
2267,FDX36,OUT027,4935.136588891366
2268,FDL16,OUT045,543.2192006872176
2269,FDT16,OUT010,2530.4708265394975
2270,FDN16,OUT018,2103.788856008348
2271,FDC03,OUT046,3146.6749537785095
2272,DRF60,OUT013,3512.3161224099777
2273,FDS27,OUT027,4564.568473957192
2274,FDP33,OUT010,2311.9885385386297
2275,FDJ36,OUT018,2005.0354775298265
2276,NCR42,OUT013,379.5792968353276
2277,FDV14,OUT017,1065.6404231497752
2278,NCP42,OUT035,2824.2640250003715
2279,FDB50,OUT027,2569.321963645315
2280,NCC30,OUT027,4209.649449181745
2281,FDA23,OUT018,2055.3751892366604
2282,FDW16,OUT017,1375.7517587235723
2283,FDQ52,OUT010,2127.0232870874875
2284,FDB58,OUT049,2552.965886145906
2285,NCP29,OUT049,1178.2416963702756
2286,NCM05,OUT045,4197.436520167603
2287,FDO25,OUT013,3036.116040662631
2288,NCM54,OUT046,1932.9398569423538
2289,NCL54,OUT046,2782.088333559867
2290,FDL39,OUT010,1273.6710146645314
2291,FDF53,OUT018,3237.124874712363
2292,NCQ42,OUT035,1776.6941893794908
2293,FDF58,OUT013,988.3511450894257
2294,FDZ04,OUT035,752.8829366050684
2295,FDE26,OUT019,1034.0399908485028
2296,FDS60,OUT017,2526.916556903984
2297,FDV58,OUT017,2695.494026834739
2298,FDM04,OUT045,591.6403014157304
2299,FDE08,OUT035,2045.4589166360493
2300,NCB43,OUT049,3031.1528949384256
2301,FDU11,OUT010,108.93585915386188
2302,FDF22,OUT019,2167.7629776358917
2303,FDE24,OUT013,1994.7368804018156
2304,DRJ49,OUT046,2272.2762128219297
2305,NCQ53,OUT035,3391.9489436089334
2306,NCL41,OUT013,372.8411285506764
2307,FDR22,OUT013,1599.1657543966028
2308,FDH04,OUT035,1299.7862205281488
2309,DRH15,OUT045,516.678154522776
2310,FDY40,OUT049,1108.450510782681
2311,NCI17,OUT035,1162.5114426677935
2312,NCC18,OUT013,2781.6294344815933
2313,FDY28,OUT027,4594.735031177621
2314,FDB45,OUT027,3085.7098854180676
2315,NCL30,OUT018,2396.5617921918733
2316,FDM10,OUT017,3122.8725654444024
2317,FDH22,OUT027,3312.123885862661
2318,NCZ53,OUT017,3024.239176459396
2319,NCI18,OUT013,3259.7795578360274
2320,FDH14,OUT027,3726.420683645604
2321,FDR36,OUT027,2095.244440508803
2322,FDW01,OUT045,2274.235043837387
2323,FDK02,OUT027,3254.309444117888
2324,FDJ02,OUT018,2900.1755470007415
2325,FDU55,OUT013,3835.7925812501094
2326,NCV18,OUT027,2705.606534698358
2327,FDH14,OUT018,2696.2969144641006
2328,FDZ37,OUT045,1447.1568585593518
2329,FDX49,OUT049,3804.8589717764585
2330,NCD43,OUT046,1846.1872097642877
2331,FDZ07,OUT013,770.2698369010059
2332,FDK43,OUT035,1739.4963638625425
2333,FDR32,OUT018,4042.7421152341412
2334,FDT39,OUT013,2301.4425676545175
2335,NCV54,OUT017,1835.129760405203
2336,FDF38,OUT018,1154.7765357232995
2337,FDV60,OUT046,3109.477405659141
2338,FDH44,OUT027,3828.7985902917408
2339,FDS21,OUT046,1097.2718768497152
2340,NCL41,OUT045,465.801128467915
2341,FDM46,OUT017,1282.8457244241722
2342,FDU27,OUT045,564.8870955522784
2343,NCJ54,OUT017,3509.7740156011896
2344,DRG51,OUT018,3092.936272688783
2345,NCA29,OUT019,1643.6035956460573
2346,FDR47,OUT045,2869.6797399148018
2347,NCL19,OUT027,3782.1914500285793
2348,DRG01,OUT049,1192.5916614255184
2349,FDG10,OUT046,1084.6750322857163
2350,NCV05,OUT049,2637.0943874249165
2351,NCH18,OUT019,2674.6569508962507
2352,FDV14,OUT018,1809.1434852901582
2353,DRJ23,OUT035,2728.705380874633
2354,DRJ11,OUT046,2924.8893547974585
2355,FDZ03,OUT017,2788.5873576439253
2356,FDI27,OUT010,-804.2930333556466
2357,FDJ14,OUT018,1776.7158621235474
2358,FDU32,OUT017,1896.6295512498357
2359,FDD47,OUT027,4090.892090646194
2360,DRF36,OUT035,2725.2176559511363
2361,FDM21,OUT046,4053.129873703576
2362,FDV10,OUT018,1208.1522058002413
2363,FDH60,OUT018,3488.014016552451
2364,FDX47,OUT010,795.8732587770921
2365,FDT19,OUT019,1440.1454245465575
2366,FDO11,OUT045,3911.947828236457
2367,FDH24,OUT027,3922.9170646453867
2368,FDL02,OUT018,2128.980649543409
2369,FDB02,OUT049,2983.1475856650004
2370,FDA43,OUT046,3120.00108811056
2371,FDG52,OUT045,727.3207122043865
2372,DRC12,OUT013,2729.522613712842
2373,FDY37,OUT018,2740.0685325754416
2374,NCU18,OUT045,1964.6264604447927
2375,FDU09,OUT035,661.204146573317
2376,DRJ25,OUT027,2113.1815751857484
2377,DRE12,OUT018,2190.865509845311
2378,DRL47,OUT017,1710.2490305492295
2379,DRK01,OUT046,1558.48231197885
2380,FDC22,OUT019,1717.8252706777503
2381,FDG44,OUT013,568.6163430818865
2382,FDW04,OUT035,1791.8392790488776
2383,FDK09,OUT049,3736.1790742879625
2384,NCN43,OUT035,1899.0412601937276
2385,FDG04,OUT049,3166.2650393177005
2386,FDH32,OUT010,22.587114395578965
2387,DRI47,OUT017,2360.2722647777105
2388,DRE15,OUT013,1185.3414701002978
2389,FDY11,OUT035,841.3454648887933
2390,FDO60,OUT049,936.2059895489989
2391,FDQ20,OUT018,1138.257988251107
2392,FDO57,OUT027,3918.623226255392
2393,FDT14,OUT019,657.0701032124442
2394,FDA57,OUT049,794.7166357820208
2395,DRN35,OUT017,281.200687645021
2396,FDJ03,OUT046,868.5775675999568
2397,FDX28,OUT017,1152.6570084207342
2398,DRE25,OUT045,1147.1397949653558
2399,FDR09,OUT046,4098.946891035475
2400,FDB23,OUT035,3581.1255408119414
2401,FDO08,OUT045,2535.0332440687785
2402,FDQ23,OUT049,1817.579337913713
2403,FDW04,OUT013,1861.938949380344
2404,DRK13,OUT010,1420.14193666949
2405,NCL17,OUT027,3655.696386346183
2406,FDY21,OUT035,2588.523277260718
2407,FDJ38,OUT027,4160.209982678491
2408,FDA37,OUT019,836.3175250036363
2409,FDV43,OUT013,476.0823044329387
2410,FDL36,OUT046,1483.1077282424772
2411,FDD53,OUT045,583.0680786916032
2412,FDZ19,OUT010,1078.472916418743
2413,FDV21,OUT045,1752.1539862869015
2414,NCL54,OUT018,3195.82742940736
2415,DRI47,OUT027,3741.2658182557375
2416,DRG03,OUT049,2617.9477156390894
2417,FDG21,OUT013,2068.240917737839
2418,FDW03,OUT018,2212.3069305146064
2419,NCI55,OUT046,1929.4780986747164
2420,DRC36,OUT019,1692.6096667757606
2421,FDH22,OUT017,1781.8706425718453
2422,FDV20,OUT045,1944.7459719886806
2423,NCU41,OUT027,4433.454593778846
2424,FDN46,OUT027,2990.0631127363204
2425,FDK50,OUT045,2511.5780505377593
2426,NCA05,OUT027,3824.944947312012
2427,DRH01,OUT018,3120.4836024053375
2428,FDT08,OUT018,2795.293141600489
2429,FDM08,OUT018,4019.4027068464566
2430,FDZ07,OUT035,687.716423996678
2431,FDS22,OUT017,618.8273355899796
2432,FDV35,OUT027,3802.895582626988
2433,FDI28,OUT010,-365.2342879559454
2434,FDW58,OUT027,3360.332368015429
2435,FDT52,OUT045,3623.1541446622077
2436,FDY34,OUT046,2705.409880207788
2437,FDR10,OUT046,2585.395491053908
2438,FDK57,OUT017,1691.3130764539642
2439,FDR02,OUT027,3190.795574916467
2440,FDX49,OUT046,3680.885138747051
2441,FDQ20,OUT046,715.653636270503
2442,DRK23,OUT045,3666.056191086791
2443,NCW06,OUT046,3044.322959910689
2444,FDR31,OUT017,2406.4532728561303
2445,NCE43,OUT013,2416.749182125658
2446,DRO59,OUT027,2630.8510953914783
2447,FDN09,OUT049,4061.3388884867823
2448,FDR11,OUT046,2530.9968219881803
2449,FDO57,OUT013,2287.8130926645617
2450,NCX18,OUT017,3243.260392334905
2451,FDB05,OUT018,4332.094691728091
2452,FDQ08,OUT018,1506.534687204388
2453,NCG43,OUT035,1182.5631468750375
2454,FDJ56,OUT013,1284.1132646400179
2455,FDA13,OUT010,-1057.6300834698018
2456,FDO56,OUT017,1780.2451011398057
2457,FDB37,OUT018,3522.163803225885
2458,FDZ02,OUT018,2044.953530256872
2459,FDQ24,OUT046,3918.4482774762755
2460,FDM16,OUT013,1001.3593935835563
2461,FDU35,OUT049,1722.888248059739
2462,FDT35,OUT035,2325.9333576854406
2463,NCX30,OUT049,4126.287120180998
2464,FDG04,OUT017,2688.671076380907
2465,FDI12,OUT035,1056.4374069088806
2466,FDE35,OUT035,805.5384549133611
2467,NCP14,OUT027,3027.2336124808776
2468,NCY53,OUT045,1444.8072780997034
2469,FDP49,OUT017,626.0410707402932
2470,FDQ04,OUT017,387.3289805042917
2471,FDM39,OUT035,2564.5263674442567
2472,FDO58,OUT019,1376.3167241142232
2473,FDC56,OUT017,1530.0846712325936
2474,NCQ54,OUT046,2829.4078410262555
2475,FDV10,OUT027,2157.1441382029866
2476,NCK17,OUT046,725.8097179417633
2477,NCF55,OUT027,1992.7881507420418
2478,FDV33,OUT013,3895.7085781191226
2479,NCH29,OUT019,420.0135102148106
2480,FDA37,OUT027,3435.0196323751898
2481,FDH46,OUT018,2123.8056311972427
2482,FDS25,OUT035,1466.3589686199591
2483,FDH04,OUT027,2943.4657240621154
2484,FDX52,OUT046,3097.386194744406
2485,NCD42,OUT017,631.9395859740134
2486,FDW47,OUT017,1808.2143463075618
2487,FDL25,OUT027,2819.4005671866257
2488,NCJ06,OUT010,468.0663938857514
2489,FDY09,OUT013,2614.9904302320906
2490,FDS40,OUT046,-485.1492708614484
2491,FDH41,OUT017,3075.888084748569
2492,FDG38,OUT035,1127.709939902228
2493,FDU03,OUT027,4241.252045678484
2494,FDV20,OUT046,2102.5246936642925
2495,DRB13,OUT045,3346.5301828197253
2496,NCQ30,OUT013,1738.9615440820864
2497,NCH06,OUT013,3600.655188309435
2498,FDU50,OUT018,2294.400615065367
2499,NCO42,OUT019,1128.214149794282
2500,FDW09,OUT018,1782.7674086209188
2501,FDH04,OUT013,1348.0339249100095
2502,FDC21,OUT045,1655.5783889960403
2503,FDL21,OUT049,919.0709751252866
2504,FDM46,OUT010,-424.37889301319717
2505,FDT22,OUT019,-332.50998510065654
2506,FDB28,OUT035,2802.997096629638
2507,FDI12,OUT018,1818.1185917917387
2508,FDA28,OUT045,2104.775629529415
2509,FDF59,OUT013,1807.8166921941222
2510,FDM45,OUT027,3315.2943957920806
2511,FDQ56,OUT017,1139.5594866623399
2512,FDR46,OUT049,2392.0527965964543
2513,FDT01,OUT013,3004.379794478588
2514,FDD16,OUT027,2640.1923466430853
2515,NCU30,OUT010,902.3165406236647
2516,FDM40,OUT010,251.43837071508256
2517,FDI56,OUT035,1189.9151059127767
2518,NCS30,OUT013,1754.1930311781582
2519,FDU08,OUT017,1414.6749688274238
2520,FDX51,OUT027,4546.203319450882
2521,FDA43,OUT045,2980.882021165303
2522,FDX59,OUT010,-1085.2099729722418
2523,FDC37,OUT018,2158.921373479964
2524,FDP58,OUT013,3121.0919437085604
2525,NCY42,OUT035,2006.462212704126
2526,FDF21,OUT018,3502.2022554092723
2527,FDU10,OUT027,2046.2637599533573
2528,DRL47,OUT018,2444.3557754252147
2529,FDA58,OUT018,4296.974652809406
2530,FDJ22,OUT049,3193.393685672826
2531,FDK50,OUT046,2645.8948905475195
2532,FDO38,OUT035,927.6683469542924
2533,DRF60,OUT035,3459.344582609855
2534,NCZ42,OUT019,2817.4086039480208
2535,FDD35,OUT049,2126.0628678451376
2536,FDL25,OUT045,1448.5346070142932
2537,FDJ16,OUT013,615.878083210777
2538,DRK59,OUT049,3833.1150089493917
2539,FDI50,OUT046,3780.477214579459
2540,NCB19,OUT045,1080.7078497667665
2541,DRI37,OUT035,615.8606527379488
2542,FDA14,OUT027,3727.475716534851
2543,FDC08,OUT018,3979.034485390007
2544,FDS45,OUT046,1795.7362818391753
2545,FDI21,OUT049,1248.6586153334054
2546,DRJ47,OUT035,2478.6652323993653
2547,DRE37,OUT027,4326.268373044355
2548,FDT55,OUT018,3008.080579787657
2549,NCG42,OUT027,3478.540163166331
2550,FDA31,OUT049,2825.9618603045205
2551,NCW42,OUT046,3460.954110756404
2552,FDF50,OUT017,2778.776930908515
2553,FDK56,OUT049,2996.6074544159264
2554,FDX10,OUT035,287.5891842952608
2555,NCK07,OUT027,3942.024234427852
2556,FDZ49,OUT017,3466.985883094422
2557,FDR33,OUT013,1564.4475916762813
2558,FDO44,OUT018,2258.7586467851534
2559,FDA20,OUT046,2924.872428531957
2560,NCL30,OUT045,1688.0923744756376
2561,FDI05,OUT019,-91.92313055667685
2562,FDQ12,OUT018,4067.855255847628
2563,FDH47,OUT017,1624.6293379857104
2564,FDH34,OUT018,3392.8522566711717
2565,FDF29,OUT046,2173.496278474783
2566,FDG40,OUT018,1039.8840667735965
2567,NCE18,OUT017,4016.2365544587274
2568,FDP21,OUT010,1630.164908126062
2569,FDY50,OUT013,1061.744853444319
2570,FDB36,OUT049,2130.2551975692727
2571,NCZ29,OUT049,2158.0005752133848
2572,FDU20,OUT018,2409.1057126899987
2573,FDO56,OUT013,1729.8669309038216
2574,FDW31,OUT049,3304.6851051551116
2575,DRH59,OUT013,981.8622004769745
2576,NCB30,OUT017,3007.925520669367
2577,FDK43,OUT027,3452.0859997137286
2578,FDW43,OUT045,3376.382539421191
2579,NCL19,OUT017,2058.698204933025
2580,FDJ27,OUT046,1553.468097779104
2581,FDC45,OUT046,2590.132948671235
2582,FDY40,OUT035,555.8700359723903
2583,NCM41,OUT035,1139.8129815143802
2584,NCK18,OUT019,1970.9396551350837
2585,FDP37,OUT049,2159.6344450986144
2586,FDA27,OUT027,5530.117658056415
2587,NCX30,OUT035,3660.9830926095865
2588,FDR09,OUT017,3873.4709220045197
2589,FDG08,OUT027,4035.4399541226744
2590,NCU30,OUT013,2475.028706241742
2591,FDB16,OUT017,1384.7237126170867
2592,FDM16,OUT017,1221.6096086836155
2593,FDC48,OUT013,1124.8193904257625
2594,NCF18,OUT046,2990.5724965068416
2595,FDU46,OUT018,1911.7855365971595
2596,FDH41,OUT018,3806.9701529406325
2597,NCN42,OUT010,750.6972394523636
2598,FDU49,OUT046,1446.679860595233
2599,FDB20,OUT027,2675.8367318790547
2600,FDG50,OUT019,333.87553977330936
2601,FDW20,OUT045,1880.0367983889057
2602,NCO55,OUT049,1891.2966201566107
2603,FDX48,OUT046,2540.240223363793
2604,FDU48,OUT046,2133.2182517727924
2605,FDR48,OUT019,1030.2538642522734
2606,FDK27,OUT013,1768.8561633035358
2607,FDT35,OUT013,2350.926296341171
2608,FDN12,OUT049,1870.2716217934715
2609,NCE31,OUT019,-800.3330707279022
2610,FDL21,OUT017,608.5705379117717
2611,FDV56,OUT017,1620.9165356059896
2612,FDR16,OUT017,3216.6548366337674
2613,NCP41,OUT049,1949.7777294064183
2614,FDJ27,OUT013,1330.8171715035096
2615,FDA07,OUT017,1896.1795961959008
2616,FDK55,OUT049,1604.912192217749
2617,FDM33,OUT049,3591.2578068464045
2618,FDY46,OUT046,2922.4003418704638
2619,FDD36,OUT046,1917.4190761059526
2620,FDB12,OUT027,2981.6260106035083
2621,FDF28,OUT019,897.657727248496
2622,NCE07,OUT019,1361.3682587263638
2623,FDW50,OUT027,3985.705531252822
2624,NCW18,OUT017,3375.0231043507456
2625,NCJ17,OUT019,29.42105026123565
2626,DRZ24,OUT010,75.69165378847049
2627,FDS07,OUT035,1639.653980368835
2628,NCW05,OUT010,-109.16131400298235
2629,FDZ22,OUT018,1778.8992962056866
2630,FDK02,OUT046,2082.809461402574
2631,FDZ45,OUT027,4512.10998738323
2632,FDL25,OUT046,1425.4788651324225
2633,FDS08,OUT045,2673.449031354158
2634,NCZ42,OUT027,5280.501613193323
2635,FDX57,OUT035,1309.6830250949508
2636,FDF21,OUT046,3093.566203680876
2637,FDJ56,OUT018,1888.314194232492
2638,FDX10,OUT013,351.4991007195694
2639,DRG48,OUT035,2079.311188395646
2640,DRN37,OUT046,2630.29161169469
2641,NCY41,OUT018,1005.8141274733914
2642,FDN28,OUT045,1403.107414686662
2643,FDE34,OUT045,2504.910696046813
2644,FDR10,OUT045,2324.3613933617926
2645,FDC32,OUT017,1145.1681868906776
2646,DRG13,OUT046,2624.9256376994476
2647,FDP59,OUT049,1889.982387450557
2648,NCT53,OUT010,1077.1848538749437
2649,FDL57,OUT027,5477.201104565702
2650,FDN32,OUT010,1493.4727250077203
2651,FDK09,OUT018,3992.5505342442243
2652,FDA52,OUT010,1094.3998963533836
2653,FDC57,OUT049,3267.9249695383373
2654,FDI09,OUT035,3355.827645816242
2655,NCB07,OUT046,3095.6275647700354
2656,FDP26,OUT035,1221.055256359803
2657,FDP40,OUT027,3245.1960330980246
2658,FDL15,OUT013,2190.704064508068
2659,FDV07,OUT046,1418.0759167329236
2660,FDS03,OUT017,909.0549571868723
2661,FDE50,OUT049,3166.799521215636
2662,FDQ15,OUT017,1180.2436294041602
2663,FDQ33,OUT010,794.1414678444806
2664,FDT22,OUT013,665.5364741957324
2665,DRO35,OUT035,1581.5344416221863
2666,FDJ41,OUT049,4342.511035887201
2667,FDQ27,OUT035,1469.3892600377615
2668,FDC26,OUT017,1566.4906284585418
2669,NCF43,OUT027,3545.5627345017074
2670,NCR50,OUT035,2106.982053980316
2671,FDE39,OUT018,2359.7022839889682
2672,FDN49,OUT027,2043.6358437392823
2673,DRG11,OUT035,1387.0149934182489
2674,NCA18,OUT049,2024.523707635342
2675,FDM36,OUT018,3190.4008657635536
2676,FDW32,OUT017,1238.185401847746
2677,NCQ18,OUT010,-219.35463608044148
2678,FDX14,OUT027,2602.9893811781717
2679,FDD46,OUT017,2057.510455735791
2680,FDI34,OUT019,2431.6191269189585
2681,NCJ17,OUT035,1007.9935597649969
2682,FDB52,OUT035,3757.1017544460447
2683,FDV55,OUT018,2655.9132435802835
2684,FDC57,OUT046,3095.536373210411
2685,FDB29,OUT046,1852.0342606937174
2686,NCO43,OUT035,1334.1925349739415
2687,FDG44,OUT045,655.0845899254516
2688,FDJ34,OUT045,1842.6795505262653
2689,FDH40,OUT049,1536.686554878288
2690,NCD07,OUT027,3158.175101459893
2691,FDB41,OUT017,617.3389154677127
